# Time(s) Real Imag
9.7661946615e-04 -1.0114127947e-02 -8.0084168855e-03
9.7662760417e-04 -4.2725184738e-03 1.0448822558e-02
9.7663574219e-04 -6.1787575137e-03 1.4725158644e-02
9.7664388021e-04 2.3309625950e-02 2.9114864626e-03
9.7665201823e-04 1.1895375633e-02 -6.2369908868e-03
9.7666015625e-04 -1.5707371841e-02 1.0699608808e-02
9.7666829427e-04 5.3116745668e-03 1.8088035826e-02
9.7667643229e-04 6.9399818522e-03 5.0169329969e-03
9.7668457031e-04 -9.2858782731e-03 7.0870515344e-03
9.7669270833e-04 -3.7181700574e-03 1.1956604951e-02
9.7670084635e-04 1.0812764145e-02 6.9061448006e-03
9.7670898438e-04 1.0054734647e-02 4.6574866339e-03
9.7671712240e-04 -3.1006754063e-03 -7.7126583331e-04
9.7672526042e-04 -1.5812721202e-03 -9.0239080647e-03
9.7673339844e-04 9.2667907642e-04 6.8650348651e-04
9.7674153646e-04 -1.8294300355e-03 1.0565496169e-02
9.7674967448e-04 7.5475996415e-03 -8.3587471221e-04
9.7675781250e-04 1.6061872681e-02 4.2196060249e-03
9.7676595052e-04 6.6981991614e-04 1.4144960112e-02
9.7677408854e-04 -1.7900322832e-02 -7.7205828706e-03
9.7678222656e-04 -1.0925815056e-02 -1.0910983251e-02
9.7679036458e-04 -2.1337035683e-03 9.8446578314e-03
9.7679850260e-04 7.4780438224e-03 2.7225446857e-03
9.7680664063e-04 5.7224033564e-03 -4.8241060106e-03
9.7681477865e-04 -1.2448274171e-02 1.6151794941e-03
9.7682291667e-04 2.1313482388e-03 -1.0520967462e-02
9.7683105469e-04 1.7681639379e-03 -9.1243129160e-03
9.7683919271e-04 -1.3093461851e-02 9.4557207899e-03
9.7684733073e-04 7.0221561791e-03 1.1664416013e-03
9.7685546875e-04 2.4827688986e-03 2.1290853653e-04
9.7686360677e-04 -2.9082976927e-03 4.3449002964e-03
9.7687174479e-04 1.8649050090e-03 -1.6034374553e-02
9.7687988281e-04 -1.1671744792e-02 -7.6444686115e-03
9.7688802083e-04 -7.6389870880e-03 8.3894651923e-03
9.7689615885e-04 -1.5531566424e-02 -6.5951981216e-03
9.7690429688e-04 -7.1909081706e-03 -4.1424069694e-03
9.7691243490e-04 2.0341101418e-02 3.8911738902e-03
9.7692057292e-04 9.3107715964e-03 -3.2209846164e-03
9.7692871094e-04 1.3567010236e-02 4.2033096847e-03
9.7693684896e-04 7.2362419809e-03 1.4024002970e-02
9.7694498698e-04 -1.0305983148e-02 3.0108987304e-03
9.7695312500e-04 1.2400242321e-02 -5.9656478528e-03
9.7696126302e-04 6.7774821035e-03 2.1796617696e-03
9.7696940104e-04 -4.0407020720e-03 -3.4140611354e-03
9.7697753906e-04 7.8782413790e-03 -8.3505617291e-03
9.7698567708e-04 4.3901711313e-03 1.3087581179e-02
9.7699381510e-04 -3.6866190074e-03 1.7794551007e-02
9.7700195313e-04 -1.8740839185e-02 1.1523810861e-02
9.7701009115e-04 -2.6270878660e-03 1.5351190356e-02
9.7701822917e-04 1.9668448430e-02 2.2087371551e-03
9.7702636719e-04 -2.1187199765e-03 -7.5964736822e-03
9.7703450521e-04 -3.1627417131e-03 7.1361250240e-03
9.7704264323e-04 3.2009949340e-03 2.1063762590e-02
9.7705078125e-04 -2.4624991686e-03 1.1793906678e-02
9.7705891927e-04 8.0239053560e-03 -6.5982223362e-03
9.7706705729e-04 6.7960100527e-03 -4.3044749547e-03
9.7707519531e-04 8.7459400894e-03 2.0319961805e-03
9.7708333333e-04 1.3349105740e-02 2.3773651523e-03
9.7709147135e-04 -2.9334057639e-03 9.9434933865e-03
9.7709960938e-04 -1.1669506577e-02 3.3425209656e-03
9.7710774740e-04 -3.4513736383e-03 -9.2909598901e-03
9.7711588542e-04 8.2888381672e-03 3.1727083826e-04
9.7712402344e-04 1.0043651497e-02 -1.4373456314e-04
9.7713216146e-04 9.9118075966e-03 -1.9271173813e-02
9.7714029948e-04 1.1242634601e-02 -7.2466135921e-03
9.7714843750e-04 3.1240548287e-03 1.5050690091e-02
9.7715657552e-04 1.5881453372e-03 7.4382171437e-03
9.7716471354e-04 -4.8087373203e-03 1.8836714625e-03
9.7717285156e-04 -1.8215402975e-02 -7.0136188406e-03
9.7718098958e-04 -1.4842356549e-02 -2.2702519144e-02
9.7718912760e-04 -5.3951406868e-03 -9.8737206557e-03
9.7719726563e-04 4.5802337523e-03 2.2604633670e-03
9.7720540365e-04 3.5514822291e-03 -3.3874187323e-03
9.7721354167e-04 -4.3284045304e-03 -9.0931614475e-03
9.7722167969e-04 5.5289890947e-03 -1.3605613977e-02
9.7722981771e-04 9.4583675145e-03 -3.5428329760e-03
9.7723795573e-04 -3.4074252996e-03 5.4220674021e-03
9.7724609375e-04 -2.1744754128e-03 -4.0930296468e-03
9.7725423177e-04 1.5046903438e-02 -7.4844371098e-03
9.7726236979e-04 4.8050022140e-03 -4.8517471866e-04
9.7727050781e-04 -1.6324762184e-02 -4.2189927096e-03
9.7727864583e-04 4.1786424832e-03 -1.3148991392e-02
9.7728678385e-04 8.3245641643e-03 -9.1481751399e-03
9.7729492188e-04 -1.1358932999e-02 -2.4008651525e-03
9.7730305990e-04 3.1319446797e-03 4.0415163798e-03
9.7731119792e-04 1.1540453128e-02 4.9457049311e-03
9.7731933594e-04 1.3525698845e-02 -2.8559877798e-03
9.7732747396e-04 1.4049118000e-02 4.0634137456e-03
9.7733561198e-04 -9.7134934132e-03 1.6393096470e-03
9.7734375000e-04 -1.3107018755e-02 -6.0698780706e-03
9.7735188802e-04 -2.1410928301e-03 6.6853794988e-03
9.7736002604e-04 -1.4824149469e-03 2.8681323217e-03
9.7736816406e-04 -1.0384312932e-02 4.2296337204e-03
9.7737630208e-04 -1.3920866658e-02 1.0707969890e-02
9.7738444010e-04 6.4047697384e-03 -5.0124199185e-03
9.7739257813e-04 -3.5035342617e-03 1.6143141985e-03
9.7740071615e-04 -1.2234937901e-02 1.1343744223e-02
9.7740885417e-04 9.7700527092e-03 7.9013677912e-03
9.7741699219e-04 2.0626960640e-03 3.0974982337e-03
9.7742513021e-04 1.8969724600e-02 -5.2063535967e-03
9.7743326823e-04 2.8414555864e-02 1.3208261620e-02
9.7744140625e-04 -8.3648302656e-03 1.5621714775e-02
9.7744954427e-04 5.8746374888e-03 8.4213464510e-04
9.7745768229e-04 1.0416467315e-02 1.0565861279e-02
9.7746582031e-04 -1.0092595027e-02 3.6895907545e-03
9.7747395833e-04 3.5522877497e-03 4.8552629300e-03
9.7748209635e-04 -1.1514070973e-04 1.3170554826e-02
9.7749023438e-04 2.7777275521e-03 -1.5062249076e-03
9.7749837240e-04 2.5977379994e-03 2.6943831162e-03
9.7750651042e-04 -1.1982991969e-02 -9.0466487133e-04
9.7751464844e-04 1.1394177364e-02 -1.2147564309e-02
9.7752278646e-04 1.0345913887e-02 8.0154179689e-03
9.7753092448e-04 -1.0011011594e-02 1.3373360053e-02
9.7753906250e-04 1.3361703732e-03 -6.4761350887e-03
9.7754720052e-04 4.6170669098e-03 -6.0426533568e-03
9.7755533854e-04 -3.1559690098e-03 1.6502186215e-03
9.7756347656e-04 -1.5025673691e-02 -8.6356072002e-03
9.7757161458e-04 -1.6009642335e-02 -1.7262907619e-03
9.7757975260e-04 -4.0223588992e-03 -2.5254251223e-03
9.7758789062e-04 -9.7864026030e-03 -1.7488444339e-02
9.7759602865e-04 -1.1607301239e-02 1.9375418637e-02
9.7760416667e-04 1.2147904990e-03 2.3581361144e-02
9.7761230469e-04 8.0688281680e-03 -7.7995950376e-03
9.7762044271e-04 8.1917585633e-03 1.7255451001e-02
9.7762858073e-04 1.0840904091e-02 1.5052215968e-02
9.7763671875e-04 9.8972838761e-04 4.5098034227e-04
9.7764485677e-04 -2.0398903774e-02 3.7831097778e-03
9.7765299479e-04 -1.1330046034e-03 -2.2337187484e-02
9.7766113281e-04 1.3396903600e-02 -5.4078146071e-03
9.7766927083e-04 -1.4228470806e-02 2.0459521167e-02
9.7767740885e-04 -4.2556957680e-03 4.7851855416e-03
9.7768554687e-04 1.1281360784e-02 6.6768846985e-03
9.7769368490e-04 -3.8583685310e-03 1.0217476643e-02
9.7770182292e-04 2.5099896136e-03 3.7213033462e-03
9.7770996094e-04 4.1886213595e-03 -2.1191128259e-03
9.7771809896e-04 -5.6331688137e-03 -1.7878726870e-03
9.7772623698e-04 9.2511232080e-03 -5.3685803233e-03
9.7773437500e-04 1.8999671227e-02 -1.7977525042e-02
9.7774251302e-04 6.7649250475e-04 -5.2506650212e-03
9.7775065104e-04 -4.2589815699e-03 -4.5740004532e-03
9.7775878906e-04 3.1444986910e-03 -9.9898389307e-03
9.7776692708e-04 -1.3030948471e-02 1.1478982355e-02
9.7777506510e-04 -1.1528817594e-02 5.3700449976e-03
9.7778320312e-04 3.5066916907e-03 -1.0721895346e-02
9.7779134115e-04 -2.4711957437e-03 -1.4111689738e-02
9.7779947917e-04 1.9004053657e-04 -1.3148407119e-02
9.7780761719e-04 -1.0062054947e-02 -7.6224994823e-03
9.7781575521e-04 -1.3209174634e-02 -1.0819262892e-02
9.7782389323e-04 1.6016951256e-02 8.1354982790e-03
9.7783203125e-04 1.0865234544e-02 1.1957788652e-02
9.7784016927e-04 -3.8037457288e-03 -8.9897627803e-03
9.7784830729e-04 5.5042211777e-03 7.7396969066e-03
9.7785644531e-04 7.3378135266e-03 1.0533241131e-02
9.7786458333e-04 2.4356159249e-03 -4.7323537990e-03
9.7787272135e-04 -4.5363248886e-03 -1.2147477285e-03
9.7788085937e-04 -2.0703023213e-03 -9.0548530762e-03
9.7788899740e-04 3.6445680005e-03 -1.9339331469e-02
9.7789713542e-04 9.6138318590e-03 -1.2973779788e-02
9.7790527344e-04 1.2061259078e-02 8.3903069574e-03
9.7791341146e-04 -1.6839139693e-03 7.7970900088e-03
9.7792154948e-04 7.0030980184e-03 -1.3377649499e-02
9.7792968750e-04 1.2180817546e-02 -9.0739939143e-03
9.7793782552e-04 -2.7082416999e-03 -4.1195476968e-03
9.7794596354e-04 8.5034796434e-03 -7.3930591068e-03
9.7795410156e-04 1.3168340286e-03 -1.1108288694e-02
9.7796223958e-04 -7.3438073979e-03 -5.4199586542e-03
9.7797037760e-04 1.8456172464e-02 1.2924112858e-02
9.7797851562e-04 8.9526326659e-03 1.1584551672e-03
9.7798665365e-04 -1.5343074661e-02 -6.0448582337e-03
9.7799479167e-04 -2.7181083491e-03 -7.2302630121e-03
9.7800292969e-04 1.0585790553e-02 -2.7449254593e-02
9.7801106771e-04 -4.2306302828e-03 -8.9796000841e-03
9.7801920573e-04 -1.7621905906e-02 1.2424626179e-02
9.7802734375e-04 -8.6363340801e-03 6.4686757650e-03
9.7803548177e-04 -3.7677584677e-03 -8.0507865645e-03
9.7804361979e-04 -7.5773413764e-05 -1.9879826700e-02
9.7805175781e-04 8.2655130921e-04 1.4162653597e-02
9.7805989583e-04 -5.4782075008e-03 2.8374328579e-02
9.7806803385e-04 1.0639853704e-03 5.6538205194e-03
9.7807617187e-04 -8.5333488570e-03 7.1756776688e-03
9.7808430990e-04 -1.9135832766e-02 -5.1276015805e-03
9.7809244792e-04 -3.7233144314e-03 -1.2687970987e-02
9.7810058594e-04 -1.5320523723e-03 2.2846441902e-03
9.7810872396e-04 -4.6930918916e-03 1.6318532851e-02
9.7811686198e-04 5.0638321394e-03 2.1397960116e-02
9.7812500000e-04 2.2760702391e-02 -4.6648576102e-03
9.7813313802e-04 2.3943209746e-02 1.7351172981e-03
9.7814127604e-04 -8.1783894040e-03 2.3369730453e-02
9.7814941406e-04 -1.5636938058e-02 -2.4011690014e-03
9.7815755208e-04 9.4749522884e-03 3.4438433016e-04
9.7816569010e-04 1.4796141040e-02 1.4583936737e-02
9.7817382813e-04 -3.1904471996e-03 3.3953753230e-03
9.7818196615e-04 -4.7518266778e-03 5.0358459304e-03
9.7819010417e-04 2.3439638590e-02 2.7666001392e-03
9.7819824219e-04 1.5651973417e-02 -2.2108238205e-04
9.7820638021e-04 -1.5708769183e-02 -7.7325125947e-03
9.7821451823e-04 -8.0753422935e-03 -6.2378457575e-03
9.7822265625e-04 -9.6286689212e-03 2.2664832545e-02
9.7823079427e-04 -2.0145731027e-02 1.6200054376e-02
9.7823893229e-04 -3.0417132560e-03 1.0232304725e-03
9.7824707031e-04 1.1752125940e-02 7.9524337444e-03
9.7825520833e-04 1.8305640698e-02 -9.4897306105e-03
9.7826334635e-04 1.2789792841e-02 -4.8136471269e-03
9.7827148438e-04 -4.2713373536e-03 1.9401881807e-02
9.7827962240e-04 -4.3136021255e-03 1.3289710079e-02
9.7828776042e-04 3.0738501007e-03 1.5006118572e-02
9.7829589844e-04 -2.0618541532e-03 9.0695222480e-03
9.7830403646e-04 -1.0830983716e-03 -5.0878068146e-03
9.7831217448e-04 3.6230430951e-03 1.2612089805e-02
9.7832031250e-04 -8.8083956541e-03 5.0920325810e-03
9.7832845052e-04 -1.4315180668e-02 -1.7849789459e-02
9.7833658854e-04 -1.2873182497e-02 1.3467688556e-03
9.7834472656e-04 -1.2897323705e-02 1.1847813845e-02
9.7835286458e-04 9.1794294000e-03 4.3444753664e-03
9.7836100260e-04 1.7710646364e-02 2.7157657523e-03
9.7836914063e-04 -4.9052175881e-03 -9.8494050628e-03
9.7837727865e-04 -1.4590456716e-02 -1.1737746524e-02
9.7838541667e-04 4.2075592795e-03 -3.7971994013e-04
9.7839355469e-04 1.5370957592e-02 2.1705081401e-03
9.7840169271e-04 -6.6427835652e-03 3.7203790979e-03
9.7840983073e-04 -1.1855301709e-03 1.7529992121e-03
9.7841796875e-04 1.3370198929e-02 -4.4427384460e-03
9.7842610677e-04 -7.2105670927e-04 -7.0830422155e-03
9.7843424479e-04 2.8657388989e-02 -6.1566869810e-03
9.7844238281e-04 2.5731199840e-02 -1.5277984938e-03
9.7845052083e-04 -2.6397674335e-02 4.4028123245e-03
9.7845865885e-04 -1.3483366295e-02 1.0741986279e-02
9.7846679688e-04 -5.4100551667e-03 1.1867268246e-02
9.7847493490e-04 -5.1239094169e-03 -1.1700567778e-03
9.7848307292e-04 1.5318388843e-02 -2.3192995053e-02
9.7849121094e-04 -6.6407278310e-03 -2.4083600891e-02
9.7849934896e-04 -7.4784822248e-03 3.5144836051e-03
9.7850748698e-04 7.4066930082e-03 7.3482160494e-03
9.7851562500e-04 3.8923484615e-04 -1.0637740152e-02
9.7852376302e-04 1.9494348827e-02 2.7955393646e-03
9.7853190104e-04 1.9408650131e-02 1.4496119654e-02
9.7854003906e-04 -1.3185799111e-02 -1.5015649168e-03
9.7854817708e-04 -1.3551955839e-02 -1.0961253611e-03
9.7855631510e-04 1.4060705108e-02 6.7286606695e-03
9.7856445313e-04 7.3003001322e-03 3.9437363900e-03
9.7857259115e-04 -1.7259331506e-02 1.1969057764e-02
9.7858072917e-04 -5.8853517869e-04 1.3823574945e-02
9.7858886719e-04 3.0074592740e-03 1.3123157386e-03
9.7859700521e-04 -7.0405935416e-03 -5.7383200449e-03
9.7860514323e-04 2.2539491723e-03 -6.8886328261e-03
9.7861328125e-04 -9.8933657500e-03 5.5028317790e-04
9.7862141927e-04 -5.6076180196e-03 -3.4493328412e-03
9.7862955729e-04 3.8832812086e-03 -1.4247126991e-02
9.7863769531e-04 -7.7379981869e-03 5.6388138842e-03
9.7864583333e-04 2.2985133236e-04 1.5329820578e-02
9.7865397135e-04 -4.0812285838e-03 -5.2553985196e-03
9.7866210938e-04 -3.1299056816e-03 -1.4191414142e-02
9.7867024740e-04 7.1311527767e-03 -1.1133317192e-02
9.7867838542e-04 7.6286298844e-04 -6.1632928034e-03
9.7868652344e-04 1.7452729043e-02 -3.9573945001e-03
9.7869466146e-04 6.6676910189e-03 -3.1338234843e-03
9.7870279948e-04 -2.3266329043e-02 -6.9384501462e-03
9.7871093750e-04 -6.7235652892e-03 -6.2715685411e-03
9.7871907552e-04 6.5114804458e-03 1.6094355379e-02
9.7872721354e-04 5.1102784937e-03 9.2431193984e-03
9.7873535156e-04 -1.4541404063e-03 -1.2164475902e-02
9.7874348958e-04 -5.5796313268e-03 -3.9488010314e-03
9.7875162760e-04 6.5961324188e-03 -3.5743412334e-03
9.7875976563e-04 7.8791595264e-03 1.2592493138e-02
9.7876790365e-04 3.8178250171e-03 1.7731110851e-02
9.7877604167e-04 -4.1446593944e-03 -7.1891939710e-03
9.7878417969e-04 -3.0362229759e-03 7.3428097298e-03
9.7879231771e-04 3.5416713110e-03 -2.3222452846e-03
9.7880045573e-04 -1.1470918171e-02 -2.3307769396e-02
9.7880859375e-04 2.1628715276e-03 9.4547476690e-04
9.7881673177e-04 1.1174637607e-02 -5.1643007843e-03
9.7882486979e-04 -6.5206137853e-03 -5.6753687137e-03
9.7883300781e-04 1.3244655615e-02 4.6848385774e-03
9.7884114583e-04 9.2948013737e-03 -1.1805234926e-02
9.7884928385e-04 -1.0419233165e-02 -7.1792726406e-03
9.7885742188e-04 -2.2728756593e-03 -5.7337750255e-03
9.7886555990e-04 -1.5481486923e-02 1.5514503150e-03
9.7887369792e-04 -2.4937497560e-03 1.0367345204e-02
9.7888183594e-04 1.5812120572e-02 -1.2527714058e-02
9.7888997396e-04 -8.9039125001e-03 -6.8371048707e-03
9.7889811198e-04 -7.6361603914e-03 7.9660735422e-04
9.7890625000e-04 -5.9282792521e-03 -1.1753478615e-02
9.7891438802e-04 -1.0945647925e-02 -9.3180537203e-04
9.7892252604e-04 1.3631373837e-02 1.1854767733e-02
9.7893066406e-04 1.0181853870e-02 1.1281965394e-02
9.7893880208e-04 -1.3639302482e-02 -7.3327209386e-03
9.7894694010e-04 -1.9049941975e-02 -1.1892858621e-02
9.7895507813e-04 -8.8217681796e-03 -4.4309795478e-03
9.7896321615e-04 1.4159305880e-02 -2.0930334688e-02
9.7897135417e-04 1.0754857653e-02 -9.3911401338e-03
9.7897949219e-04 -2.2717294878e-03 -1.5093404778e-03
9.7898763021e-04 4.6693305201e-03 -2.3403594501e-02
9.7899576823e-04 -4.6955572051e-03 -9.0608710078e-03
9.7900390625e-04 -1.0344162511e-02 4.5819502207e-03
9.7901204427e-04 -3.7316696030e-03 -3.6574926114e-03
9.7902018229e-04 -3.0364541873e-03 -1.1418539398e-02
9.7902832031e-04 1.4753414320e-02 -1.5081842706e-02
9.7903645833e-04 1.3206646538e-02 -3.7748412141e-04
9.7904459635e-04 -5.3447443546e-03 9.3917509925e-03
9.7905273438e-04 3.3404604622e-03 1.1959913720e-02
9.7906087240e-04 -4.4326793496e-04 7.7662226838e-03
9.7906901042e-04 -3.0853590501e-03 1.4925359230e-03
9.7907714844e-04 6.3752326942e-03 5.1156513478e-03
9.7908528646e-04 -5.5079141179e-03 -2.5316039383e-03
9.7909342448e-04 1.7647939055e-03 1.0819731743e-02
9.7910156250e-04 1.0792610969e-02 1.0117327452e-02
9.7910970052e-04 -9.5463393131e-04 -2.2674074615e-02
9.7911783854e-04 4.4078592979e-03 3.6967424529e-03
9.7912597656e-04 -5.1805075624e-04 1.6895111153e-02
9.7913411458e-04 -1.7851093851e-03 -6.3180222939e-03
9.7914225260e-04 1.8659057540e-02 7.7491063396e-03
9.7915039063e-04 7.2475518284e-03 2.0245215485e-03
9.7915852865e-04 -1.3410318944e-02 1.9507846307e-03
9.7916666667e-04 -4.6721952275e-03 1.4321328786e-02
9.7917480469e-04 8.2145444557e-03 -8.1850050838e-03
9.7918294271e-04 8.6391434315e-03 -8.1484748720e-03
9.7919108073e-04 4.9566135260e-03 -7.8353023585e-03
9.7919921875e-04 -7.0310566945e-04 -1.5882752833e-02
9.7920735677e-04 -1.2292381924e-02 2.6950175240e-03
9.7921549479e-04 -1.1725400793e-02 -2.6610808227e-03
9.7922363281e-04 3.3137750493e-05 -1.8769398588e-02
9.7923177083e-04 6.6701136344e-03 -1.1330829183e-02
9.7923990885e-04 9.6348866083e-03 2.5010149676e-03
9.7924804688e-04 3.7661523469e-03 6.3305297837e-03
9.7925618490e-04 -1.2923369467e-03 -6.3744466851e-03
9.7926432292e-04 -5.8300162989e-03 -6.1764430018e-03
9.7927246094e-04 -1.0567701141e-02 -1.3406206242e-03
9.7928059896e-04 -1.8375071918e-03 -1.2399263852e-02
9.7928873698e-04 5.6837727163e-03 -3.6577288494e-03
9.7929687500e-04 1.7018753009e-02 1.0006634678e-02
9.7930501302e-04 1.3842285536e-02 -1.3523084167e-02
9.7931315104e-04 -7.3272463429e-03 -2.5703561459e-02
9.7932128906e-04 1.0308187662e-02 5.5274699264e-03
9.7932942708e-04 1.4105549263e-02 1.0995773334e-02
9.7933756510e-04 -1.8760458331e-02 -7.4420219253e-03
9.7934570313e-04 -7.3717449669e-03 3.2065702147e-03
9.7935384115e-04 1.5003316710e-02 1.0586792961e-02
9.7936197917e-04 3.3786329796e-03 2.3057647669e-03
9.7937011719e-04 -2.6891282514e-03 -5.2281168676e-03
9.7937825521e-04 1.1029956048e-02 -3.4383224508e-03
9.7938639323e-04 8.8299868820e-03 3.3500377645e-03
9.7939453125e-04 -5.6427450078e-03 -6.9518818007e-03
9.7940266927e-04 1.9752969125e-03 -2.7223627891e-03
9.7941080729e-04 -4.1662854023e-03 2.9647645576e-03
9.7941894531e-04 -6.1490594162e-03 -5.0757811242e-03
9.7942708333e-04 1.0603560473e-02 6.1438581906e-03
9.7943522135e-04 -1.2261784730e-02 -3.0250409997e-03
9.7944335938e-04 -1.0023661408e-02 -3.8546874734e-03
9.7945149740e-04 1.0171841012e-02 8.9375470227e-03
9.7945963542e-04 -1.0142734346e-02 -9.8700434844e-03
9.7946777344e-04 1.4499714009e-03 7.2596561219e-03
9.7947591146e-04 9.9530145387e-03 1.2807885875e-02
9.7948404948e-04 -3.6186845685e-03 -9.2080029674e-03
9.7949218750e-04 -1.9259118175e-03 6.9438345291e-03
9.7950032552e-04 -1.3250284346e-02 -6.5174286471e-03
9.7950846354e-04 7.7081239692e-03 -5.4324023638e-03
9.7951660156e-04 2.2440382074e-02 1.7754867362e-02
9.7952473958e-04 -9.1155348672e-03 -4.7138931906e-04
9.7953287760e-04 -7.7935351293e-03 1.7765965952e-02
9.7954101562e-04 -2.4424249618e-03 3.0167791329e-02
9.7954915365e-04 -2.1952933217e-03 1.6589781186e-04
9.7955729167e-04 1.2104309337e-02 -1.5807686971e-02
9.7956542969e-04 1.3880247676e-04 -2.0730459440e-02
9.7957356771e-04 -1.0947457802e-02 1.5266674442e-04
9.7958170573e-04 -4.8520384125e-03 3.5990733881e-03
9.7958984375e-04 -5.7534016520e-03 -4.6718151921e-03
9.7959798177e-04 -1.9402035700e-02 -1.1077531407e-03
9.7960611979e-04 -1.7127836950e-02 -2.5062082820e-02
9.7961425781e-04 6.1120461182e-03 -9.6211814279e-03
9.7962239583e-04 -8.2011514105e-04 -3.6129956991e-03
9.7963053385e-04 -5.8521299781e-03 -3.5643507803e-02
9.7963867187e-04 1.4876387881e-02 4.7461052646e-03
9.7964680990e-04 1.6864142965e-02 1.8194505683e-02
9.7965494792e-04 8.9500644483e-03 -1.4277624557e-02
9.7966308594e-04 5.1573273355e-03 -8.3563121898e-06
9.7967122396e-04 9.3773911372e-03 -1.9434635523e-03
9.7967936198e-04 -2.3455034477e-03 -8.9035708572e-03
9.7968750000e-04 -2.7818835369e-02 2.3263193940e-04
9.7969563802e-04 -2.5755017552e-02 -2.0608103459e-03
9.7970377604e-04 -2.0087123821e-02 -2.0097137158e-03
9.7971191406e-04 -1.6522583533e-04 -1.1023759042e-02
9.7972005208e-04 1.7983918923e-02 -6.5433156224e-03
9.7972819010e-04 -7.2610800120e-04 4.6588119980e-03
9.7973632812e-04 -5.4067450656e-03 -6.8434276798e-03
9.7974446615e-04 -1.4117153124e-02 -1.2219037720e-02
9.7975260417e-04 -1.6511049661e-02 -1.6674216021e-02
9.7976074219e-04 -3.0246565803e-03 -1.1784717085e-02
9.7976888021e-04 -1.9300698418e-02 -2.5189747143e-04
9.7977701823e-04 3.3018556654e-04 -7.6079867010e-03
9.7978515625e-04 1.7802678067e-02 3.8263223299e-03
9.7979329427e-04 -1.0880793196e-02 9.7202272383e-03
9.7980143229e-04 1.0976724845e-03 -6.7218171784e-03
9.7980957031e-04 9.5130690211e-03 9.5330003284e-03
9.7981770833e-04 -6.3803382950e-03 1.6944460383e-02
9.7982584635e-04 -1.6822264634e-03 3.3564936101e-03
9.7983398437e-04 1.8803976320e-03 1.3172321966e-02
9.7984212240e-04 -1.8144334454e-03 9.2679693539e-03
9.7985026042e-04 -4.5479931131e-03 -6.5082870263e-03
9.7985839844e-04 9.1106011548e-03 -7.4493795179e-03
9.7986653646e-04 6.5579115358e-03 5.3463123672e-03
9.7987467448e-04 -5.5902425392e-03 2.4487684193e-02
9.7988281250e-04 1.7189575866e-02 2.5963543030e-03
9.7989095052e-04 9.5807622500e-03 -1.1942096723e-02
9.7989908854e-04 -4.2203246737e-03 1.4725831406e-02
9.7990722656e-04 1.6650012735e-02 -6.3307578299e-03
9.7991536458e-04 7.1894585030e-03 -2.2212470548e-02
9.7992350260e-04 -4.6850209844e-03 7.8544264538e-03
9.7993164062e-04 5.8498777062e-03 1.4054922211e-03
9.7993977865e-04 9.7290231540e-03 -2.6675561866e-03
9.7994791667e-04 -4.7889121559e-03 1.3060953574e-02
9.7995605469e-04 -1.6818514492e-02 5.5874028954e-03
9.7996419271e-04 3.1064489398e-03 5.7094327421e-03
9.7997233073e-04 4.6571714588e-03 6.5817058137e-03
9.7998046875e-04 -1.0306343137e-03 9.0608831416e-04
9.7998860677e-04 1.3102044414e-02 2.0619728438e-02
9.7999674479e-04 -2.7718163582e-03 2.5343030178e-02
9.8000488281e-04 -1.2559591652e-02 -8.9259438085e-03
9.8001302083e-04 -5.6367050768e-03 -1.7209131355e-02
9.8002115885e-04 -8.8871117769e-03 -2.7564496643e-03
9.8002929687e-04 -3.4364164865e-03 1.5271691553e-03
9.8003743490e-04 -7.4497387738e-03 1.8861196456e-02
9.8004557292e-04 -1.4493339427e-02 4.9995433829e-03
9.8005371094e-04 -1.2253231899e-02 -1.7164508503e-02
9.8006184896e-04 -7.3631667927e-03 1.7007256205e-02
9.8006998698e-04 1.6367365070e-04 1.3981206414e-02
9.8007812500e-04 -2.7194638761e-03 -1.3816980139e-02
9.8008626302e-04 -5.2223695607e-03 2.9836755886e-03
9.8009440104e-04 -6.3704281102e-03 5.1515782144e-03
9.8010253906e-04 -7.7514702508e-04 2.0679679958e-03
9.8011067708e-04 7.0586983682e-03 4.0407976420e-03
9.8011881510e-04 -2.1092521588e-03 4.1948698795e-03
9.8012695313e-04 8.2711289183e-04 1.9085988034e-02
9.8013509115e-04 5.1630391599e-03 8.5265356101e-03
9.8014322917e-04 3.7052099055e-03 -8.0437474798e-03
9.8015136719e-04 -3.1156207164e-03 -6.4349679699e-03
9.8015950521e-04 -3.0118749749e-02 -8.5658486539e-03
9.8016764323e-04 -1.6586364832e-02 -6.1937804330e-03
9.8017578125e-04 -2.3205932098e-03 -4.8095528901e-03
9.8018391927e-04 -2.8029563528e-02 -6.4029576609e-03
9.8019205729e-04 -1.0732860277e-02 -1.1830200904e-02
9.8020019531e-04 8.4496549408e-03 -2.9113836350e-03
9.8020833333e-04 3.9956874691e-03 1.8593075969e-02
9.8021647135e-04 1.0812652490e-02 5.2759312987e-03
9.8022460938e-04 -6.1282184567e-03 -6.3587309527e-03
9.8023274740e-04 -1.2067117945e-02 5.2108768068e-03
9.8024088542e-04 6.8927447475e-03 7.5570318961e-03
9.8024902344e-04 7.9634909671e-03 7.8887675064e-03
9.8025716146e-04 1.0945780331e-02 1.1315464354e-02
9.8026529948e-04 1.5123780283e-02 1.9293643992e-02
9.8027343750e-04 9.9453586385e-04 4.6144921652e-03
9.8028157552e-04 -6.3613543422e-03 -1.2880072278e-02
